index,dx,dy,dz,Bx,By,Bz,Bmod,
1221.0,0.0,0.0,10.0,425.44,27.12,7.4799999999999995,426.3691339672702,
1222.0,10.0,0.0,-100.0,426.67999999999995,24.38,13.14,427.5779068193304,
1223.0,0.0,0.0,10.0,426.8,24.650000000000002,12.27,427.6872869281948,
1224.0,0.0,0.0,10.0,426.99,24.95,11.8,427.8810612775471,
1225.0,0.0,0.0,10.0,427.14000000000004,25.06,11.540000000000001,428.0300863257162,
1226.0,0.0,0.0,10.0,427.26,25.29,11.17,428.1535479241063,
1227.0,0.0,0.0,10.0,427.38,25.37,11.02,428.27414316066296,
1228.0,0.0,0.0,10.0,427.45,25.400000000000002,10.709999999999999,428.33791170056384,
1229.0,0.0,0.0,10.0,427.49,25.400000000000002,10.35,428.36897950248454,
1230.0,0.0,0.0,10.0,427.45,25.439999999999998,9.959999999999999,428.32218912869786,
1231.0,0.0,0.0,10.0,427.49,25.560000000000002,9.02,428.3484260505693,
1232.0,0.0,0.0,10.0,428.0,25.52,7.6499999999999995,428.8283956316326,
1233.0,10.0,0.0,-100.0,427.57000000000005,24.72,12.51,428.46666544785023,
1234.0,0.0,0.0,10.0,427.33,24.759999999999998,11.999999999999998,428.21488355730935,
1235.0,0.0,0.0,10.0,427.29,24.91,11.73,428.17618464832907,
1236.0,0.0,0.0,10.0,427.38,24.95,11.41,428.25968173527616,
1237.0,0.0,0.0,10.0,427.45,24.91,11.02,428.3169982618014,
1238.0,0.0,0.0,10.0,427.61,25.02,10.870000000000001,428.479252006442,
1239.0,0.0,0.0,10.0,427.77000000000004,24.99,10.549999999999999,428.62918181103817,
1240.0,0.0,0.0,10.0,427.88,24.99,10.200000000000001,428.73049168446136,
1241.0,0.0,0.0,10.0,428.04,24.95,9.95,428.8819728083707,
1242.0,0.0,0.0,10.0,428.34999999999997,24.87,9.34,429.17301289806187,
1243.0,0.0,0.0,10.0,429.13,24.759999999999998,8.82,429.9341890336241,
1244.0,10.0,0.0,-100.0,427.89,24.57,11.92,428.7605665170247,
1245.0,0.0,0.0,10.0,427.68,24.650000000000002,11.65,428.5481622875077,
1246.0,0.0,0.0,10.0,427.65,24.87,11.49,428.5266146927166,
1247.0,0.0,0.0,10.0,427.61,24.84,11.290000000000001,428.47963988969184,
1248.0,0.0,0.0,10.0,427.68,24.87,10.91,428.54139520004367,
1249.0,0.0,0.0,10.0,427.88,24.87,10.86,428.7397239584874,
1250.0,0.0,0.0,10.0,428.03000000000003,24.84,10.629999999999999,428.8819224448613,
1251.0,0.0,0.0,10.0,428.19000000000005,24.68,10.27,429.02360238103455,
1252.0,0.0,0.0,10.0,428.43,24.650000000000002,10.15,429.2585583305241,
1253.0,0.0,0.0,10.0,428.7,24.529999999999998,9.799999999999999,429.5130392665629,
1254.0,0.0,0.0,10.0,429.29,24.57,9.799999999999999,430.1042071405487,
1255.0,10.0,0.0,-100.0,428.0,24.31,11.45,428.8427201200925,
1256.0,0.0,0.0,10.0,427.8,24.49,11.41,428.6522928901699,
1257.0,0.0,0.0,10.0,427.77000000000004,24.689999999999998,11.25,428.6295970882086,
1258.0,0.0,0.0,10.0,427.76,24.49,11.14,428.6052697996141,
1259.0,0.0,0.0,10.0,427.84999999999997,24.689999999999998,10.94,428.70141380685925,
